time_window,CRUSHED-ORE_Particle_size_-0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.074mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.150mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.250mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.300mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.500mm,CYCLONEOVERFLOW-COMP_Particle_size_-0.038mm,FLOATATION_CONC-2_CaO,FLOATATION_CONC-2_MgO,FLOATATION_CONC-2_P2O5,FLOATATION_CONC-2_SiO2,FLOTATION_FEED_Particle_size_-0.038mm,PHOS_ACID_BENE_P2O5,PHOS_ACID_BENE_Specific_Gravity,R04_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_COD,T25_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_Total_hardness_as_CaCO3,T25_WATER_BENEPLANT_Turbidity,T25_WATER_TAILINGDAM_COD,T25_WATER_TAILINGDAM_Calcium_Hardness_as_CaCO3,T25_WATER_TAILINGDAM_pH,BELTFILTER-CONC_CaO,BELTFILTER-CONC_MgO,BELTFILTER-CONC_Moisture,BELTFILTER-CONC_P2O5,BELTFILTER-CONC_R2O3,BELTFILTER-CONC_SiO2,BELTFILTER-CONC_wt_%_+250_µm,CRUSHED-ORE_CaO,CRUSHED-ORE_MgO,CRUSHED-ORE_Moisture,CRUSHED-ORE_P2O5,CRUSHED-ORE_Paricle_size_+1.00mm,CRUSHED-ORE_Particle_size_+0.038mm,CRUSHED-ORE_Particle_size_+12.5mm,CRUSHED-ORE_Particle_size_+16.0mm,CRUSHED-ORE_Particle_size_+3.35mm,CRUSHED-ORE_Particle_size_+6.3mm,CRUSHED-ORE_Particle_size_+9.0mm,CRUSHED-ORE_R2O3,CRUSHED-ORE_SiO2,FLOATATION-TAIL-PRD_CaO,FLOATATION-TAIL-PRD_MgO,FLOATATION-TAIL-PRD_P2O5,FLOATATION-TAIL-PRD_SiO2,FLOATATION_CONC_CaO,FLOATATION_CONC_MgO,FLOATATION_CONC_P2O5,FLOATATION_CONC_SiO2,FLOTATION_FEED_CaO,FLOTATION_FEED_MgO,FLOTATION_FEED_P2O5,FLOTATION_FEED_Particle_size_+0.038mm,FLOTATION_FEED_Particle_size_+0.250mm,FLOTATION_FEED_SiO2,MILL-FEED_CaO,MILL-FEED_Chloride_as_Cl,MILL-FEED_MgO,MILL-FEED_Moisture,MILL-FEED_P2O5,MILL-FEED_Paricle_size_+1.00mm,MILL-FEED_Particle_size_+0.038mm,MILL-FEED_Particle_size_+12.5mm,MILL-FEED_Particle_size_+16.0mm,MILL-FEED_Particle_size_+3.35mm,MILL-FEED_Particle_size_+6.3mm,MILL-FEED_Particle_size_+9.0mm,MILL-FEED_Particle_size_-0.038mm,MILL-FEED_R2O3,MILL-FEED_SiO2,HARDNESSS_DIFFERENTIAL,WORK_INDEX
2019-06-03 00:00:00,8.0,,,,,,,,52.2,0.59,31.3,1.01,,,,,,,,,,,,51.89666666666667,0.93,18.756666666666664,31.366666666666664,0.26666666666666666,1.08,25.950000000000003,47.92,2.32,6.7,20.29,11.79401993,30.52325581,2.387873754,20.14119601,6.104651163,6.416112957,5.834717607999999,0.52,2.5,44.5,3.52,9.75,0.76,53.2,0.76,34.65,0.88,51.29,0.83,23.5,,,0.97,49.74,,2.06,7.44,22.29,9.884857701,20.8559635,9.124484032,26.13512926,5.757114925,7.038887682,10.36280687,10.84075603,0.44,1.04,0.65,3.83
2019-06-03 03:00:00,,,,,,,,,,,,,6.9,,,,,,,,,,,51.656666666666666,0.96,20.4,31.74,0.26,1.1433333333333333,24.53333333333333,,,,,,,,,,,,,,43.98,4.16,8.6,0.82,,,,,51.650000000000006,1.295,25.525,73.0,18.4,0.935,48.52,,2.67,7.67,21.1,12.034956300000001,29.41323346,5.443196005,19.57553059,6.516853932999999,5.293383271000001,7.890137328,13.83270911,0.45,1.56,0.6,3.91
2019-06-03 06:00:00,13.3,,,,,,,,52.04,0.54,32.8,1.37,,,,,,,,,,,,51.30666666666667,1.1166666666666665,20.426666666666666,31.766666666666666,0.26,1.16,23.01,47.4,3.13,6.98,18.99,11.91464138,25.01481921,12.70499901,13.19897254,9.069353883,6.3426200360000005,10.45247975,0.48,1.65,45.16,3.14,7.6,0.74,52.98,0.81,32.1,1.46,47.99,1.95,23.1,,,1.02,47.32,691.0,2.53,7.03,18.9,12.05442698,28.03756228,11.78612495,13.70256803,7.99156765,7.51245688,8.183211959,10.73208126,0.51,1.94,0.6,3.91
2019-06-03 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.406666666666666,0.8466666666666667,18.696666666666665,29.736666666666665,0.27,1.5033333333333332,25.05666666666667,,,,,,,,,,,,,,46.21,1.38,7.3,0.72,,,,,48.96,0.865,20.405,72.0,21.1,1.215,47.26,,1.68,7.13,19.0,14.01520203,28.11041472,7.827710361,12.57501,9.374583278,7.187625017,8.041072143,12.86838245,0.41,2.72,0.6,3.91
2019-06-03 12:00:00,11.4,,,,,,,,52.03,0.69,31.6,1.07,,51.38,1.604,,,,,,,,,50.57333333333333,1.11,18.486666666666668,29.77,0.27,1.4233333333333336,24.633333333333336,,,,,,,,,,,,,,45.05,3.02,7.0,0.72,51.09,0.92,33.0,1.26,48.42,2.06,22.0,,,1.14,48.29,,1.89,7.33,19.3,11.4749082,23.86780906,9.072827417000001,19.46144431,9.593023256,7.634638923,8.445532436,10.4498164,0.42,1.52,0.6,3.91
2019-06-03 15:00:00,,8.3,19.9,30.7,5.2,6.7,0.4,28.8,,,,,7.6,,,,,,,,,,,51.04,1.0533333333333335,18.843333333333334,31.05666666666667,0.26666666666666666,1.3633333333333333,24.953333333333333,,,,,,,,,,,,,,45.21,2.9,8.4,0.73,,,,,48.760000000000005,1.545,21.975,76.2,17.6,1.205,48.51,,1.87,7.13,18.9,13.95465155,28.22607536,5.701900633999999,10.57019006,11.42047349,7.919306435,9.403134377999999,12.80426809,0.48,1.53,0.6,3.91
2019-06-03 18:00:00,8.7,,,,,,,,52.24,0.68,32.3,1.31,,,,,,,,,,,,51.446666666666665,0.9066666666666666,17.886666666666667,31.266666666666666,0.27,1.5833333333333333,27.683333333333334,47.39,3.09,7.35,18.8,10.70033482,22.08426339,3.822544643,29.72935268,8.900669642999999,5.901227679,6.25,0.47,1.61,43.48,5.0,8.5,0.86,51.21,1.1,33.3,1.39,50.43,1.06,22.0,,,1.16,49.18,337.0,2.34,7.67,20.6,12.71358239,28.55487981,2.577468868,21.54648132,7.703446279,6.834636548,5.84998552,14.21951926,0.42,0.95,0.6,3.91
2019-06-03 21:00:00,,,,,,,,,,,,,7.5,,,,,,,,,,,50.51666666666667,1.26,18.52333333333333,30.179999999999996,0.26666666666666666,1.53,25.416666666666668,,,,,,,,,,,,,,45.98,2.11,10.04,0.82,,,,,49.66,1.485,21.555,72.6,21.1,1.13,49.37,,1.52,7.18,20.19,14.17562724,27.47311828,10.08960573,10.50179211,10.44802867,8.243727599,6.290322581,12.77777778,0.42,0.78,0.6,3.91
2019-06-04 00:00:00,8.9,,,,,,,,51.57,0.61,32.3,1.66,,,,,,,,,,,,51.26333333333333,0.6666666666666666,19.669999999999998,29.679999999999996,0.26333333333333336,1.2266666666666666,31.576666666666668,48.93,1.69,6.95,19.2,13.7074517,26.25574977,11.07635695,9.770009199999999,9.604415823,10.15639374,8.758049677999999,0.45,1.12,45.14,1.98,8.6,0.78,52.16,0.79,32.4,0.95,50.2,0.69,21.1,,,1.03,48.58,,1.46,7.14,18.6,12.50216151,21.45945011,12.00069168,16.02974235,12.363825,7.193498184,9.718139374,8.732491786,0.46,1.48,0.6,3.91
2019-06-04 03:00:00,,,,,,,,,,,,,7.8,,,,,,,,,,,51.123333333333335,0.8466666666666667,19.66,29.46666666666667,0.26333333333333336,1.2066666666666668,30.903333333333336,,,,,,,,,,,,,,43.66,3.65,9.8,0.84,,,,,50.1,0.995,21.299999999999997,73.8,19.7,0.94,46.97,,2.08,7.25,19.5,14.73296501,29.29711479,9.269490485,10.02148557,9.699201964,6.921424187,8.839779006,11.21853898,0.38,1.48,0.10000000000000002,3.78
2019-06-04 06:00:00,,,,,,,,,52.45,0.62,29.8,1.13,,,,,,,,,,,,50.123333333333335,0.9766666666666666,20.41,29.766666666666666,0.26,1.2533333333333332,28.036666666666665,47.62,2.26,7.34,18.8,13.69773519,25.47909408,7.730836237,10.21341463,10.93205575,10.32229965,10.93205575,0.49,1.88,44.02,3.54,9.8,0.84,51.31,0.94,33.1,1.02,50.14,1.06,22.5,,,1.06,47.88,585.0,2.48,7.82,18.9,17.360968600000003,33.24440796,7.243997537,0.0,12.82577468,9.891237431,5.17135235,14.26226144,0.46,1.4,0.10000000000000002,3.78
2019-06-04 09:00:00,,,,,,,,,,,,,8.9,,,,,,,,,,,50.72333333333333,1.2233333333333334,19.863333333333333,30.7,0.26333333333333336,1.2633333333333334,27.12,,,,,,,,,,,,,,43.04,4.4,11.07,0.94,,,,,49.995000000000005,1.74,23.299999999999997,70.4,21.9,1.0699999999999998,47.76,,3.11,7.4,19.74,13.58154169,31.16588009,5.663345569,10.76734837,9.299073588999999,7.061702499999999,7.60356581,14.85754239,0.41,0.81,0.10000000000000002,3.78
2019-06-04 12:00:00,3.8,,,,,,,,53.04,0.58,33.9,1.02,,48.0,1.588,290.0,,,1150.0,49.0,121.0,800.0,7.5,50.43333333333334,1.3,19.75,30.450000000000003,0.27,1.3433333333333335,28.58666666666667,47.32,2.92,6.85,18.5,10.9648261,23.5999214,6.366673217000001,24.26802908,7.938691295,5.285910788,8.233444685,0.42,1.13,42.87,4.49,10.3,9.0,51.33,1.24,32.1,0.99,49.71,1.43,22.5,,,1.13,47.02,,3.41,6.91,19.0,14.64870396,33.85061392,5.815143247000001,4.962482947,10.93110505,7.196452933,6.241473397,16.35402456,0.43,0.81,0.10000000000000002,3.78
2019-06-04 15:00:00,,,,,,,,,,,,,8.2,,,,,,,,,,,50.59,1.5133333333333334,19.956666666666667,29.836666666666662,0.2733333333333334,1.27,29.26,,,,,,,,,,,,,,42.15,6.12,9.2,0.88,,,,,50.14,1.555,22.604999999999997,73.4,19.3,0.98,46.83,,3.34,6.76,17.9,15.18737673,32.32248521,12.05621302,12.91913215,9.294871795,5.0295857989999995,7.051282051,6.139053253999999,0.4,0.9,0.10000000000000002,3.78
2019-06-04 18:00:00,9.1,,,,,,,,52.19,0.66,33.2,1.22,,,,460.0,,,,,,840.0,,50.406666666666666,1.4933333333333332,19.46666666666667,29.27333333333333,0.26666666666666666,1.1866666666666665,29.776666666666667,47.84,2.88,7.64,18.6,12.2694048,23.52941176,14.07935955,15.78489384,7.883745214,7.152801949,8.057779325,0.42,1.07,45.27,3.05,10.2,0.79,50.71,1.01,31.6,1.02,48.36,2.72,20.3,,,0.94,48.03,514.0,2.43,7.31,19.2,15.39814117,32.57975383,8.138658628,8.490329062999999,8.565687013,6.782215524,4.521477016,15.52373775,0.42,1.24,0.10000000000000002,3.78
2019-06-04 21:00:00,,,,,,,,,,,,,7.7,,,,,,,,,,,50.71333333333333,0.9433333333333332,18.05333333333333,29.46666666666667,0.27666666666666667,1.29,28.65037037,,,,,,,,,,,,,,42.63,0.31,5.5,0.69,,,,,50.349999999999994,0.67,21.049999999999997,73.9,17.2,1.005,49.67,,0.37,6.65,19.2,12.55598686,23.60406091,8.704090772999999,16.25858465,9.793968349,7.793371156,12.16781129,9.122126008,0.53,1.57,0.10000000000000002,3.78
2019-06-05 00:00:00,6.2,,,,,,,,52.18,0.56,33.6,1.09,8.7,,,,,,,,,,,51.413333333333334,0.2733333333333333,17.323333333333334,29.400000000000002,0.28,1.3566666666666667,22.75061519666667,49.82,0.29,7.09,19.8,9.274770174,21.94075587,19.18283963,15.13789581,7.517875383,9.540347293,10.39836568,0.47,1.09,44.27,0.31,7.3,0.68,52.13,0.21,31.8,1.21,50.79,0.55,21.3,,,1.05,49.34,,0.64,6.79,19.7,16.09195402,32.74525528,5.159048383,6.28174285,12.83079391,8.259823577,8.340016038,10.29136594,0.48,1.07,0.10000000000000002,3.78
2019-06-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.169999999999995,0.26333333333333336,16.66,29.433333333333337,0.2733333333333334,1.4399999999999997,19.207996249999997,,,,,,,,,,,,,,43.44,0.3,5.8,0.69,,,,,50.64,0.29500000000000004,20.25,77.2,15.5,1.02,49.07,,0.54,7.19,19.1,10.58020478,21.03242321,4.024459613,30.30432309,8.688850967,9.186575654,7.551194539,8.631968146,0.57,2.09,0.0,3.7999999999999994
2019-06-05 06:00:00,,,,,,,,,51.63,0.63,33.9,1.21,,,,,,,,,,,,51.22666666666667,0.27666666666666667,17.216666666666665,30.266666666666666,0.2833333333333333,1.3,22.849593146666667,48.56,0.57,6.79,18.6,6.80713128,12.72761941,11.50729335,45.3999428,6.292306226,5.07198017,7.83678139,0.6,2.26,44.84,1.53,5.7,0.68,52.25,0.48,32.3,0.99,50.26,0.26,19.6,,,0.9,48.84,301.0,1.26,6.86,19.4,13.05407801,26.90602837,4.476950355,18.08510638,9.375,7.535460992999999,8.931737588999999,11.6356383,0.49,1.1,0.0,3.7999999999999994
2019-06-05 09:00:00,,,,,,,,,,,,,7.3,,,,,,,,,,,50.77,0.5599999999999999,18.036666666666665,29.159999999999997,0.27,1.3099999999999998,29.243333333333336,,,,,,,,,,,,,,45.08,1.89,5.4,0.7,,,,,49.92,1.04,21.15,81.13113113,12.16216216,1.095,48.74,,1.97,6.38,20.5,15.11283337,29.24549806,7.818554821,12.99293367,9.482562115,6.997948484,7.385457032000001,10.96421245,0.45,1.16,0.0,3.7999999999999994
2019-06-05 12:00:00,,,,,,,,,51.87,0.77,33.0,1.36,8.6,46.2,1.58,340.0,,,1300.0,57.9,169.0,790.0,7.5,50.92666666666667,0.7433333333333333,17.426666666666666,30.7,0.26,1.54,26.36666666666667,48.13,1.57,5.95,18.4,9.599127352,19.33460594,5.072266158,35.42405236,9.912735206,6.435778566000001,7.690209981000001,0.45,1.42,41.52,3.62,6.8,0.78,51.12,0.88,33.1,1.52,50.38,0.91,22.2,,,1.17,47.98,,1.94,6.15,20.1,12.98947368,28.53684211,8.157894737000001,16.92631579,8.178947368,7.021052632000001,8.063157895,10.12631579,0.49,2.05,0.0,3.7999999999999994
2019-06-05 15:00:00,,12.1,18.0,26.6,4.9,5.4,0.3,32.7,,,,,,,,,,,,,,,,50.53,1.0,17.34,30.833333333333332,0.2733333333333334,1.6199999999999999,27.776666666666667,,,,,,,,,,,,,,43.13,3.38,7.5,0.74,,,,,49.53,1.405,21.6,73.14614831,19.43844492,1.255,48.32,,2.57,6.64,19.8,64.35933965,12.75454622,1.10617615,3.2850079610000003,3.7961954239999995,2.648118663,6.285091762,5.7655241770000005,0.46,1.4,0.0,3.7999999999999994
2019-06-05 18:00:00,,,,,,,,,52.22,0.64,33.8,1.11,,,,360.0,,,,,,860.0,,50.446666666666665,0.98,17.87666666666667,30.666666666666668,0.27666666666666667,1.62,29.580966803333336,48.79,2.04,7.1,20.4,13.26075317,30.80492593,9.048723897999999,11.97572729,9.030876316,5.818311619,7.281813314,0.49,1.88,45.11,2.25,5.6,0.72,52.22,0.63,33.4,1.3,49.69,1.22,21.7,,,1.27,49.55,284.0,1.5,6.94,20.9,11.11608141,30.105121899999997,9.885931559,15.7682845,6.53097741,6.329680161000001,7.023037352,13.24088571,0.43,1.22,0.0,3.7999999999999994
2019-06-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.946666666666665,0.79,17.473333333333333,30.5,0.26666666666666666,1.4600000000000002,26.282684340000003,,,,,,,,,,,,,,45.29,2.09,8.8,0.74,,,,,50.81,1.0699999999999998,23.299999999999997,72.90682696,19.62215543,1.21,48.79,,1.6,7.13,20.6,12.73571221,27.99535828,17.08732231,8.485639687,9.181897302000001,7.7603713370000005,6.454888308999999,10.29881056,0.44,1.24,0.0,3.7999999999999994
2019-06-06 00:00:00,10.4,,,,,,,,50.49,0.96,31.2,1.15,,,,,,,,,,,,50.086666666666666,0.9166666666666666,17.400000000000002,29.333333333333332,0.2733333333333334,1.3999999999999997,27.026666666666667,47.78,1.92,6.55,19.0,10.50420168,25.21008403,10.34940292,25.34276869,8.160106147999999,6.015037594,4.0247678019999995,0.47,1.76,45.47,1.86,11.5,0.82,51.02,0.89,31.8,1.1,48.0,1.12,22.8,,,0.17,47.92,,1.82,6.52,19.7,11.30025353,26.60268019,9.960159362999999,18.47156827,8.909815284,6.32017385,7.370517928,11.06483158,0.54,2.44,0.0,3.7999999999999994
2019-06-06 03:00:00,,,,,,,,,,,,,7.7,,,,,,,,,,,50.78,0.98,16.91333333333333,30.133333333333336,0.26,1.5066666666666666,27.576666666666664,,,,,,,,,,,,,,45.33,2.55,7.6,0.71,,,,,50.215,1.12,22.9,74.11982705,18.22112415,1.225,48.44,,2.33,7.0,21.1,13.5070758,33.76768951,4.231469805,15.4967073,8.196721311000001,5.688664705,6.109009388,13.00266218,0.45,1.32,0.0,3.7999999999999994
2019-06-06 06:00:00,,,,,,,,,51.54,0.66,32.4,1.13,,,,,,,,,,,,49.93666666666667,1.4133333333333333,16.816666666666666,28.866666666666664,0.26666666666666666,1.5333333333333332,27.73263498,47.05,2.44,6.42,18.9,11.04059236,24.24963639,14.29326987,10.72325797,9.784477059,7.9465820439999995,11.8074838,0.39,2.1,46.1,1.6,8.3,0.75,51.87,0.74,32.2,1.22,48.23,2.2,20.7,,,1.18,47.8,390.0,2.69,5.3,19.7,12.82693814,32.04385278,6.7501957710000005,8.332028191000001,9.960845732000001,9.678935004,7.642913077999999,12.76429131,0.39,1.47,0.0,3.7999999999999994
2019-06-06 09:00:00,,,,,,,,,,,,,7.6,,,,,,,,,,,50.663333333333334,0.9666666666666668,16.28,30.116666666666664,0.28,1.57,25.006040099999996,,,,,,,,,,,,,,45.61,2.15,7.3,0.75,,,,,49.650000000000006,1.005,22.89,70.05678885,22.30252969,1.355,48.0,,2.17,6.0,20.6,12.61829653,36.53297281,10.41009464,3.635271143,8.907916478999999,6.429322517999999,6.519453207000001,14.94667268,0.51,1.61,0.0,3.7999999999999994
2019-06-06 12:00:00,7.0,9.8,21.4,23.2,2.6,2.1,0.2,40.7,51.65,0.92,32.5,1.33,7.9,50.87,1.58,420.0,,,1460.0,50.0,139.0,860.0,7.5,50.04,1.0433333333333332,17.593333333333334,30.083333333333332,0.27666666666666667,1.5899999999999999,28.4091555,48.01,2.03,6.55,19.6,10.6,21.0,16.0,13.7,11.1,8.4,12.2,0.48,1.49,44.63,1.98,7.3,0.79,50.56,0.94,31.4,1.4,49.76,1.13,22.24,,,1.39,47.67,,2.21,6.26,20.8,14.1,34.8,2.6,3.9,11.3,9.7,10.8,12.7,0.59,1.51,0.0,3.7999999999999994
2019-06-06 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,49.73666666666667,1.01,17.44333333333333,29.746666666666666,0.31666666666666665,1.7466666666666668,27.173333333333336,,,,,,,,,,,,,,45.27,1.97,9.3,0.85,,,,,48.905,1.175,21.15,74.12028151,17.97824696,1.375,47.5,,2.3,6.77,19.4,12.87685232,32.39652529,9.14665304,12.97904957,8.175779254,6.566172712999999,4.5222279,13.33673991,0.66,2.57,0.0,3.7999999999999994
2019-06-06 18:00:00,,,,,,,,,51.62,0.88,31.4,1.25,7.9,,,440.0,,,,,,720.0,,50.173333333333325,0.9733333333333333,17.306666666666665,29.666666666666668,0.27666666666666667,1.6866666666666668,28.64764107666667,47.08,1.71,7.71,18.0,11.52555753,20.99861851,17.32780738,15.67002171,9.532267614,7.183737912000001,10.40063154,0.59,2.79,45.92,2.03,8.8,0.79,51.56,0.89,31.9,1.28,49.97,0.92,21.9,,,1.27,48.65,355.0,1.75,7.1,20.4,11.10675039,30.25902669,6.200941915,22.31161695,8.28100471,3.767660911,5.57299843,12.5,0.49,1.64,0.0,3.7999999999999994
2019-06-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.846666666666664,0.9,15.200000000000001,30.933333333333337,0.26666666666666666,1.58,25.11281191666667,,,,,,,,,,,,,,45.04,2.11,8.74,0.89,,,,,49.730000000000004,1.07,22.25,66.7,25.4,1.3250000000000002,48.66,,1.44,6.63,20.75,11.262971400000001,24.8924323,8.390280942,21.37433561,7.314603898,8.694001519,8.769931663,9.301442673,0.43,1.71,0.0,3.7999999999999994
2019-06-07 00:00:00,10.4,,,,,,,,51.24,0.72,32.5,1.26,,,,,,,,,,,,50.22666666666667,0.86,14.603333333333333,31.676666666666666,0.26333333333333336,1.78,21.596666666666668,49.24,1.95,7.05,21.1,11.48125194,27.93616362,17.04369383,7.840099163,8.614812519,7.37527115,10.25720483,0.43,1.3,44.37,2.5,9.05,0.93,51.09,1.09,33.07,1.39,49.46,1.02,22.7,,,1.5,47.51,,2.0,6.62,19.94,9.840009623,26.58486708,16.05918441,14.1,8.216047155,7.265728377,8.023577528999999,9.81595092,0.4,1.54,0.0,3.7999999999999994
2019-06-07 03:00:00,,10.4,17.6,21.6,5.0,6.7,0.9,37.8,,,,,7.7,,,,,,,,,,,49.93333333333334,1.28,14.913333333333334,30.78,0.25666666666666665,1.7166666666666668,23.266666666666666,,,,,,,,,,,,,,45.01,3.24,8.1,0.84,,,,,48.63,1.645,22.064999999999998,76.0,16.0,1.3450000000000002,47.14,,2.23,6.38,18.9,13.21505555,30.40955065,10.66158183,8.373404079,10.0149229,6.847952247,9.102967999,11.37456475,0.44,1.28,0.0,3.7999999999999994
2019-06-07 06:00:00,9.8,,,,,,,,51.49,0.94,32.0,1.18,,,,320.0,,,1400.0,59.1,110.0,940.0,7.9,50.42666666666667,1.0933333333333333,16.663333333333334,31.493333333333336,0.26333333333333336,1.6466666666666665,27.573333333333334,47.91,2.39,6.4,19.7,13.51465022,26.14608159,12.757605499999999,7.163886163,11.55194168,9.603252487999999,9.547175102,0.41,1.51,45.32,1.9,7.3,0.78,51.51,0.82,34.4,1.57,49.55,1.79,22.1,,,1.41,48.22,390.0,2.09,6.98,19.9,10.37800687,24.52233677,25.20962199,8.302405497999999,8.24742268,7.010309277999999,7.285223368,9.04467354,0.42,1.93,0.0,3.7999999999999994
2019-06-07 09:00:00,,,,,,,,,,,,,10.1,,,,,,,,,,,50.78,0.9366666666666666,17.143333333333334,32.23,0.26666666666666666,1.5966666666666667,27.08,,,,,,,,,,,,,,46.6,1.64,10.06,0.8,,,,,49.795,1.145,22.83,73.0,19.4,1.315,48.65,,1.66,6.99,20.92,9.759784982000001,24.62623887,23.46715942,10.28053082,7.6935998660000005,7.827985889,7.643205107000001,8.701495045,0.43,1.55,0.0,3.7999999999999994
2019-06-07 12:00:00,9.7,,,,,,,,50.88,0.89,30.9,1.35,8.2,1.58,49.73,,,,,,,,,50.73999999999999,0.8366666666666668,16.176666666666666,32.56666666666666,0.26,1.5933333333333335,23.580000000000002,48.16,2.12,6.79,20.7,11.2547119,27.35595046,17.09746904,9.948842219,8.723747981,6.327409801,8.642972536,0.46,1.12,45.41,2.41,7.4,0.75,51.64,0.72,34.8,1.45,49.03,1.22,21.41,,,1.28,48.65,,2.33,5.53,19.9,10.31205449,26.35830825,17.20259781,11.27831459,9.40915571,6.589577062999999,9.678441312,9.171550768,0.45,1.54,0.0,3.7999999999999994
2019-06-07 15:00:00,,8.2,16.9,28.1,6.4,4.8,0.5,35.2,,,,,,,,,,,,,,,,50.973333333333336,0.9733333333333333,15.886666666666665,32.53333333333333,0.25666666666666665,1.5999999999999999,21.4473325,,,,,,,,,,,,,,45.77,2.48,8.1,0.83,,,,,49.305,1.3050000000000002,21.42,78.78548896,14.58990536,1.28,48.06,,2.23,5.01,19.9,9.097246427,24.74729871,14.02927849,17.56709655,8.992680376000001,8.313001046,8.713837574,8.539560823,0.43,2.01,0.0,3.7999999999999994
2019-06-07 18:00:00,,,,,,,,,51.08,0.97,32.3,1.46,,,,300.0,,,,,,1000.0,,50.96,1.0566666666666666,15.65,32.166666666666664,0.25333333333333335,1.7833333333333332,20.576166106666665,46.21,2.26,6.21,18.0,11.67946927,25.22695531,9.06075419,17.58030726,9.951117318,7.80377095,9.706703911,0.5,2.02,45.35,1.99,8.4,0.84,52.59,0.65,35.4,1.37,48.33,1.93,20.4,,,1.23,46.71,372.0,2.1,5.98,18.7,11.29262814,24.70900551,12.49744742,16.35695324,8.740044925,8.066162957000001,9.965284868,8.372472943,0.53,2.31,0.0,3.7999999999999994
2019-06-07 21:00:00,,,,,,,,,,,,,8.5,,,,,,,,,,,50.69333333333333,0.9433333333333334,16.05666666666667,31.96666666666667,0.26,1.64,20.906666666666666,,,,,,,,,,,,,,45.73,1.65,7.0,0.64,,,,,49.769999999999996,1.3,21.15,77.85467128,13.408304500000002,1.19,49.31,,2.38,5.94,19.1,14.85148515,24.01516747,1.200758374,21.12913419,12.681693699999999,9.07941858,7.815462397,9.226880135,0.46,1.74,0.0,3.7999999999999994
2019-06-08 00:00:00,,,,,,,,,51.15,1.04,32.5,1.49,,,,,,,,,,,,50.60666666666666,0.8133333333333335,17.566666666666666,31.39,0.26333333333333336,1.2966666666666666,23.946666666666662,49.3,2.73,6.88,18.6,18.00835908,22.31510085,2.525894966,3.2345993089999996,19.84372161,15.77321461,8.595311648,0.41,0.97,45.38,2.02,7.6,0.64,50.93,0.71,32.7,1.1,50.72,1.44,20.5,,,0.94,49.53,,2.97,6.44,19.7,19.54913702,27.26312082,0.933427263,11.99365974,16.784078899999997,8.171891511,4.06833392,11.23635083,0.42,0.93,0.0,3.7999999999999994
2019-06-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.446666666666665,0.8000000000000002,17.476666666666663,31.200000000000003,0.26,1.4633333333333336,26.090000000000003,,,,,,,,,,,,,,45.01,2.39,7.2,0.66,,,,,50.06,1.4849999999999999,19.45,78.8,11.2,1.14,49.12,,2.53,6.93,18.5,15.89256566,23.28238611,5.297521888,10.06083989,16.90161745,10.63956077,7.9240243360000004,10.0014839,0.43,1.23,0.0,3.7999999999999994
2019-06-08 06:00:00,10.2,,,,,,,,49.54,2.09,28.9,1.23,,,,,,,,,,,,50.653333333333336,0.91,17.669999999999998,31.016666666666666,0.27,1.0633333333333332,24.47,49.6,2.93,6.86,19.3,17.34211068,19.99588562,4.638963176,6.233285332,19.11129397,15.25406295,8.095042172000001,0.42,1.07,45.57,2.12,7.0,0.75,51.4,0.93,32.99,1.26,49.78,2.1,20.3,,,1.19,48.43,496.0,3.95,5.27,17.3,15.28274875,28.93700787,4.2591267,16.33858268,11.27415891,8.178239084,4.27702219,11.45311382,0.47,1.3,0.0,3.7999999999999994
2019-06-08 09:00:00,,,,,,,,,,,,,8.9,47.44,1.58,400.0,,,1320.0,78.0,85.0,850.0,8.2,50.23666666666667,1.0766666666666664,17.833333333333332,30.776666666666667,0.26666666666666666,1.6633333333333333,24.26,,,,,,,,,,,,,,45.21,1.96,6.78,0.71,,,,,49.985,1.895,21.380000000000003,72.5,18.0,1.3900000000000001,48.63,,3.2,5.02,15.67,15.60585885,33.00932091,3.914780293,7.909454061,10.51930759,6.684420772,7.76298269,14.59387483,0.47,1.26,0.0,3.7999999999999994
